agrn,Location_code,Location_Name,STATE,council_key,disaster_start_date,feature,original_value,usable_value,unit,source_year,measurement_date,publication_date,lag_days,missingness_status,source_dataset,source_file,source_sheet,source_excel_row,retrospective_eligible,strict_ex_ante_certified,leakage_note,definition_status
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,grants_pct,59.73152420766371,59.73152420766371,percent,2023-24,2024-06-30,,322.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,31,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,debt_service_cover,11.8249,11.8249,multiple,2023-24,2024-06-30,,322.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,31,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,debt_service_ratio_pct,1.5814541530882495,1.5814541530882495,percent,2023-24,2024-06-30,,322.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,31,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,population,69352.0,69352.0,persons,2023-24,2024-06-30,,322.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,31,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,road_km,1095.4606,1095.4606,km,2023-24,2024-06-30,,322.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2023-24.xlsx,Councils ,31,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,prior_recorded_activation_events,8.0,,events,snapshot 2026-08-11,2025-01-15,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,prior_recorded_disaster_events,8.0,,events,snapshot 2026-08-11,2025-01-15,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,prior_recorded_C_events,2.0,,events,snapshot 2026-08-11,2025-01-15,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,prior_recorded_D_events,3.0,,events,snapshot 2026-08-11,2025-01-15,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
1212,11720,Cessnock,New South Wales,cessnock,2025-05-18,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,cash_cover_months,13.98,13.98,months,2019-20,2020-06-30,,234.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit"
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,current_ratio,3.23,3.23,multiple,2019-20,2020-06-30,,234.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,operating_ratio_pct,-1.43,-1.43,percent,2019-20,2020-06-30,,234.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,AASB15/1058 and lease regime
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,own_source_pct,65.45,65.45,percent,2019-20,2020-06-30,,234.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,grants_pct,34.55,34.55,percent,2019-20,2020-06-30,,234.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,debt_service_cover,3.33,3.33,multiple,2019-20,2020-06-30,,234.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,debt_service_ratio_pct,10.558280775519735,10.558280775519735,percent,2019-20,2020-06-30,,234.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,population,51662.0,51662.0,persons,2019-20,2020-06-30,,234.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,road_km,2451.1499999999996,2451.1499999999996,km,2019-20,2020-06-30,,234.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,prior_recorded_activation_events,1.0,,events,snapshot 2026-08-11,2020-12-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,prior_recorded_disaster_events,1.0,,events,snapshot 2026-08-11,2020-12-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,prior_recorded_C_events,0.0,,events,snapshot 2026-08-11,2020-12-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,prior_recorded_D_events,0.0,,events,snapshot 2026-08-11,2020-12-10,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,staffing_FTE,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,remoteness,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
954,11730,Clarence Valley,New South Wales,clarencevalley,2021-02-19,prior_funding_receipt_experience,,,not recovered,,,,,NOT_IN_BACKBONE,,,,,False,False,Requires separately dated source; activation is not receipt,unavailable
960,11730,Clarence Valley,New South Wales,clarencevalley,2021-03-10,cash_cover_months,13.98,13.98,months,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit"
960,11730,Clarence Valley,New South Wales,clarencevalley,2021-03-10,current_ratio,3.23,3.23,multiple,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,11730,Clarence Valley,New South Wales,clarencevalley,2021-03-10,operating_ratio_pct,-1.43,-1.43,percent,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,AASB15/1058 and lease regime
960,11730,Clarence Valley,New South Wales,clarencevalley,2021-03-10,own_source_pct,65.45,65.45,percent,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,11730,Clarence Valley,New South Wales,clarencevalley,2021-03-10,grants_pct,34.55,34.55,percent,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,11730,Clarence Valley,New South Wales,clarencevalley,2021-03-10,debt_service_cover,3.33,3.33,multiple,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,11730,Clarence Valley,New South Wales,clarencevalley,2021-03-10,debt_service_ratio_pct,10.558280775519735,10.558280775519735,percent,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,11730,Clarence Valley,New South Wales,clarencevalley,2021-03-10,population,51662.0,51662.0,persons,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,11730,Clarence Valley,New South Wales,clarencevalley,2021-03-10,road_km,2451.1499999999996,2451.1499999999996,km,2019-20,2020-06-30,,253.0,OBSERVED_PRE_ONSET,Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,time-series-data-2019-2020.xlsx,Councils,32,True,False,Prior full financial year only; current retrieved vintage may be revised; first publication not certified,see frozen V2 dictionary
960,11730,Clarence Valley,New South Wales,clarencevalley,2021-03-10,prior_recorded_activation_events,2.0,,events,snapshot 2026-08-11,2021-02-19,2026-08-11,,LOWER_BOUND_BACKFILLED_HISTORY,outputs/experiment4_funding_access_feasibility/inputs/drfa_activation_history_by_location_2026_august_11.csv,drfa_activation_history_by_location_2026_august_11.csv,,,False,False,"Earlier onset is not earlier C/D decision; decision dates missing; left-truncated history. Count is descriptive only; 0 means none recorded, not no prior experience.",not a pre-onset certified predictor
