council_key,target_year,forecast_cutoff,measurement_year,variable,value,availability_status,verified_ex_ante,report_release_upper_bound,source_file,source_location,reason
burwood,2015,2015-07-01,2013,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,statement_total_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,statement_total_expenses_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,operating_revenue_ex_capital_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,result_before_capital_aud,,missing_value,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 25; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,required_maintenance_aud,4392000.0,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 25; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,actual_maintenance_aud,2497000.0,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 25; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,farmland_rates_aud,0.0,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 25; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,business_rates_aud,4394000.0,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 25; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,mining_rates_aud,0.0,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 25; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2013,grants_pct,24.975303492634954,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 25; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2015,2015-07-01,2014,fesm_burned_ha,,exposure_history_not_extended,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
burwood,2015,2015-07-01,2014,bushfire_declared_event_count,,exposure_history_not_extended,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
burwood,2015,2015-07-01,2014,flood_declared_event_count,,exposure_history_not_extended,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
burwood,2015,2015-07-01,2014,announced_target_fag_advance_pct,,announcement_not_verified,False,,,,"Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
burwood,2016,2016-07-01,2014,operating_ratio_pct,-4.66,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,cash_cover_months,12.0962,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,current_ratio,5.034,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,own_source_pct,87.1,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,debt_service_cover,8.0478,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,debt_service_ratio_pct,1.6470409095523295,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,maintenance_ratio_pct,72.36626189694782,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,population,36053.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,road_km,,missing_value,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,total_revenue_including_capital_aud,44503000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,total_expenses_aud,41310000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,residential_rates_aud,12188000.0,historical_value_exists_but_publication_vintage_unverified,False,,time-series-data-2014-15_1.xls,"2014-15 Time Series Data, row 26; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,operating_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,capital_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,employee_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
burwood,2016,2016-07-01,2014,materials_services_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
