council,council_key,year_start,financial_year,fiscal_source_file,fiscal_source_sheet,fiscal_excel_row,actual_maintenance_aud,required_maintenance_aud,maintenance_gap_aud,maintenance_ratio_pct,outcome_observed,outcome_quality_eligible,maintenance_conflict,cash_cover_months,current_ratio,operating_ratio_pct,own_source_pct,grants_pct,debt_service_cover,population,area_km2,road_km,road_expenditure_aud,classification,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_source_file,fesm_excel_total_row,fesm_status,boundary_change_flag,boundary_compatibility,physical_flood_status,verified_zero_all_disaster_exposure,bushfire_declared_event_count,bushfire_agrns,bushfire_declaration_status,flood_declared_event_count,flood_agrns,flood_declaration_status,all_declared_event_count,all_agrns,all_declaration_status,source_list_disagreement_count,open_ended_onset_event_count,known_prior_year_carryover_count,prior_fy_declared_event_count,declaration_vs_fesm_scope_difference,candidate_no_new_declared_event,candidate_strict_scoped_comparison,direct_infrastructure_damage_documented,direct_infrastructure_evidence_ids
Brewarrina,brewarrina,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,19,2115000.0,2394000.0,279000.0,88.34586466165413,True,True,False,21.16,5.09,3.74,14.87,85.0052176705108,15.61,1553,19163.5,1551.6999999999998,4293000.0,Rural,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,82.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,2,949|960,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Brewarrina,brewarrina,2021,2021-22,time-series-data-2021-22.xlsx,Councils,19,2659000.0,2414000.0,-245000.0,110.14913007456504,True,True,False,26.0829,9.9645,6.74,9.76,90.2392524930864,20.8291,1488,19162.0,1551.6999999999998,4080000.0,Rural,23.83,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,82.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1025,listed_event_onset,2,987|1025,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Brewarrina,brewarrina,2022,2022-23,time-series-data-2022-23.xlsx,Councils,19,1493000.0,1493000.0,0.0,100.0,True,True,False,14.0354,7.7044,17.93,33.53,66.0529746573818,9.5095,1431,19162.0,1551.6999999999998,5177000.0,Rural,10956.68,0.5700000000000001,495.26,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,98.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,1052,listed_event_onset,1,1034,listed_event_onset,2,1034|1052,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Brewarrina,brewarrina,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,19,1359000.0,1359000.0,0.0,100.0,True,True,False,14.0636,5.2565,-2.93,32.57,67.42532457226295,13.866,1408,19162.0,1551.6999999999998,6838000.0,Rural,15886.83,0.8300000000000001,2257.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,98.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Brewarrina,brewarrina,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,19,722000.0,722000.0,0.0,100.0,True,True,False,,,,,53.87080960820544,,1408,19162.0,1528.9999999999998,7834000.0,Rural,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1211,listed_event_onset,1,1211,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Broken Hill,brokenhill,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),20,3422000.0,1982000.0,-1440000.0,172.6538849646821,True,True,False,10.71,1.97,-21.71,77.79,22.2067432404112,0.48,17873,170.1,250.96,6434000.0,Regional Town/City,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,87.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Broken Hill,brokenhill,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,20,6674000.0,6190000.0,-484000.0,107.81906300484653,True,True,False,8.49,4.29,-1.53,77.56,22.44,5.11,17734,170.1,250.96,6141000.0,Regional Town/City,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,87.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Broken Hill,brokenhill,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,20,4919000.0,5829000.0,910000.0,84.38840281351861,True,True,False,7.48,3.62,-20.38,72.47,27.53,1.5,17479,170.1,250.96,5594000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,87.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Broken Hill,brokenhill,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,20,5673000.0,6379000.0,706000.0,88.93243455087004,True,True,False,12.27,4.12,-3.62,72.44,27.557470522975308,4.57,17269,170.1,250.96,5650000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,87.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Broken Hill,brokenhill,2021,2021-22,time-series-data-2021-22.xlsx,Councils,20,8485000.0,6018000.0,-2467000.0,140.99368560983714,True,True,False,7.4385,3.1285,1.77,64.64,35.354677019091376,3.9169,17661,170.1,250.96,5730000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,87.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1014,listed_event_onset,2,987|1014,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Broken Hill,brokenhill,2022,2022-23,time-series-data-2022-23.xlsx,Councils,20,5120000.0,7177000.0,2057000.0,71.33899958199805,True,True,False,12.1986,3.1616,10.72,68.61,31.21042238816133,4.699,17569,170.1,278.82,6375000.0,Regional Town/City,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,104.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Broken Hill,brokenhill,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,20,6125000.0,7687000.0,1562000.0,79.67997918563809,True,True,False,10.4464,2.8377,2.58,67.56,32.23807994126015,3.3044,17541,170.1,278.82,6983000.0,Regional Town/City,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,104.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Broken Hill,brokenhill,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,20,6267000.0,8470000.0,2203000.0,73.99055489964582,True,True,False,,,,,39.82473422813282,,17541,170.1,258.05,7516000.0,Regional Town/City,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,1,1149,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Burwood,burwood,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),21,7082000.0,5881000.0,-1201000.0,120.42169699030777,True,True,False,10.77,4.9,6.96,71.91,28.093575029493863,13.49,39310,7.1,85.46000000000001,6892000.0,Metropolitan,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,92.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Burwood,burwood,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,21,7189000.0,6007000.0,-1182000.0,119.67704344930914,True,True,False,10.47,4.67,3.38,77.79,22.21,10.16,39886,7.1,85.46000000000001,7919000.0,Metropolitan,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,92.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Burwood,burwood,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,21,8616000.0,6175000.0,-2441000.0,139.53036437246965,True,True,False,2.45,2.96,-9.5,54.93,45.07,2.92,40612,7.1,85.46000000000001,8842000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,92.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,1,898,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Burwood,burwood,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,21,7766000.0,7427000.0,-339000.0,104.56442709034604,True,True,False,6.58,3.18,-8.22,81.92,17.969856794169356,5.06,40866,7.1,89.73,8503000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,92.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Burwood,burwood,2021,2021-22,time-series-data-2021-22.xlsx,Councils,21,7502000.0,7788000.0,286000.0,96.3276836158192,True,True,False,3.534,2.2935,-7.22,85.12,14.793834570444297,5.8908,40397,7.1,89.73,7074000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,92.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Burwood,burwood,2022,2022-23,time-series-data-2022-23.xlsx,Councils,21,8826000.0,7030000.0,-1796000.0,125.54765291607396,True,True,False,4.01,1.9127,-4.26,73.02,26.91929994484577,6.5065,40832,7.1,89.73,9251000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,110.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Burwood,burwood,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,21,9497000.0,7124000.0,-2373000.0,133.30993823694553,True,True,False,5.5648,2.5647,2.91,79.52,20.464802614514703,9.6995,43346,7.1,89.73,9823000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,110.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Burwood,burwood,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,21,9267000.0,7275000.0,-1992000.0,127.38144329896907,True,True,False,,,,,17.06042736668569,,43346,7.1,89.73,8392000.0,Metropolitan,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
Byron,byron,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),22,13412023.07,13902462.0,490438.9299999997,96.47228721071131,True,True,False,12.33,3.4,-1.0,61.61,38.38275861569249,2.77,33987,565.8,605.5340000000001,17701246.22,Regional Town/City,282.5300000000001,0.5,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,97.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,1,784,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Byron,byron,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,22,21308000.0,21308000.0,0.0,100.0,True,True,False,11.02,3.65,-7.11,72.24,27.760000000000005,1.86,34574,565.8,608.361,16125000.0,Regional Town/City,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,97.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Byron,byron,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,22,23865000.0,35333000.0,11468000.0,67.54309002915122,True,True,False,8.76,3.08,-7.09,65.41,34.59,0.54,35081,565.8,607.6700000000001,15509000.0,Regional Town/City,2149.09,3.76,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,97.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,1,898,listed_event_onset,2,871|898,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
Byron,byron,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,22,20647000.0,43786000.0,23139000.0,47.15434157036496,True,True,False,9.36,2.41,-7.15,72.44,27.55600028087915,2.14,35773,565.8,608.5999999999999,19752000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,97.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,943|960,listed_event_onset,2,943|960,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Byron,byron,2021,2021-22,time-series-data-2021-22.xlsx,Councils,22,23665000.0,30136000.0,6471000.0,78.52734271303424,True,True,False,8.888,3.5191,-5.41,65.79,34.20996161274171,2.4395,36077,565.8,609.17,28598000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,97.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1012,listed_event_onset,1,1012,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Byron,byron,2022,2022-23,time-series-data-2022-23.xlsx,Councils,22,20309000.0,31832000.0,11523000.0,63.80057803468208,True,True,False,8.026,2.5219,4.37,62.73,37.26612385110595,3.8069,36510,565.8,609.65,23256000.0,Regional Town/City,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,116.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Byron,byron,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,22,22521000.0,26411000.0,3890000.0,85.27128847828557,True,True,False,14.6824,3.7506,4.28,66.73,33.2673467071833,4.2577,37826,565.8,610.7099999999999,16630000.0,Regional Town/City,874.8399999999999,1.53,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,116.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,1135,listed_event_onset,1,1119,listed_event_onset,2,1119|1135,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Byron,byron,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,22,25545000.0,46057000.0,20512000.0,55.46388171179191,True,True,False,,,,,31.7085281081212,,37826,565.8,612.5999999999999,32526000.0,Regional Town/City,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1172|1198,listed_event_onset,2,1172|1198,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Cabonne,cabonne,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),23,5170000.0,5367000.0,197000.0,96.32942053288616,True,True,False,24.29,5.71,4.18,57.24,42.76327782958385,35.46,13605,6022.3,1930.27,7584000.0,Large Rural,3200.68,0.53,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,102.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,804,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,804,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Cabonne,cabonne,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,23,5385000.0,5595000.0,210000.0,96.24664879356568,True,True,False,19.76,7.08,-3.16,49.64,50.36,29.45,13680,6022.3,1930.27,8730000.0,Large Rural,242.07,0.04,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,102.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,853,listed_event_onset,1,833,listed_event_onset,2,833|853,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Cabonne,cabonne,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,23,5363000.0,5363000.0,0.0,100.0,True,True,False,21.48,6.02,-0.52,54.52,45.48,34.29,13634,6022.3,1930.27,6879000.0,Large Rural,8.94,<1,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,102.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,898|919,listed_event_onset,2,898|919,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Cabonne,cabonne,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,23,6675000.0,7152000.0,477000.0,93.33053691275168,True,True,False,5.18,8.33,-18.0,51.03,47.94455283815055,28.56,13677,6022.3,1933.27,5166000.0,Large Rural,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,102.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,3,938|960|976,listed_event_onset,0.0,3.0,0.0,2.0,False,False,False,,
Cabonne,cabonne,2021,2021-22,time-series-data-2021-22.xlsx,Councils,23,6344000.0,6711000.0,367000.0,94.5313664133512,True,True,False,3.3589,7.3379,-10.44,53.24,46.36624120864808,30.6182,13760,6022.3,2218.6,14861000.0,Large Rural,147.59,0.03,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,102.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1025,listed_event_onset,2,987|1025,listed_event_onset,0.0,2.0,0.0,3.0,False,False,False,,
