council_key,year_start,field,value,value_status,unit,source_document,source_url,source_year,source_table,original_file,original_sheet,original_excel_row,raw_value_in_v2,raw_value_stage,scope_note
kiama,2017,pre_current_ratio,1.9,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2018-2019.xlsx,2018_19_Councils,65,1.9,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2017,pre_own_source_pct,65.9,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,65,65.9,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2017,pre_debt_service_cover,6.8,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2018-2019.xlsx,2018_19_Councils,65,6.8,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2017,pre_population,23006.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column population,time-series-data-2018-2019.xlsx,2018_19_Councils,65,23006.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2017,pre_road_km,268.08000000000004,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column road_km,time-series-data-2018-2019.xlsx,2018_19_Councils,65,268.08000000000004,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2017,pre_actual_maintenance_aud,5535000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,65,5535000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2017,pre_maintenance_ratio_pct,107.24665762449138,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,65,107.24665762449138,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2017,fesm_burned_ha,0.0,verified_zero_mapped_scope,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2017,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2017-18.xlsx,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
kiama,2017,bushfire_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2017,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
kiama,2017,flood_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2017,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
kiama,2018,actual_maintenance_aud,5535000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,65,5535000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2018,required_maintenance_aud,5161000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,65,5161000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2018,maintenance_ratio_pct,107.24665762449138,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,65,107.24665762449138,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2018,pre_cash_cover_months,12.7,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2018-2019.xlsx,2018_19_Councils,65,12.7,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2018,pre_operating_ratio_pct,-0.3,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,65,-0.3,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2018,pre_current_ratio,1.9,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2018-2019.xlsx,2018_19_Councils,65,1.9,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2018,pre_own_source_pct,65.9,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,65,65.9,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2018,pre_debt_service_cover,6.8,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2018-2019.xlsx,2018_19_Councils,65,6.8,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2018,pre_population,23006.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column population,time-series-data-2018-2019.xlsx,2018_19_Councils,65,23006.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2018,pre_road_km,268.08000000000004,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column road_km,time-series-data-2018-2019.xlsx,2018_19_Councils,65,268.08000000000004,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2018,pre_actual_maintenance_aud,5535000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,65,5535000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2018,pre_maintenance_ratio_pct,107.24665762449138,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,65,107.24665762449138,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2018,fesm_burned_ha,299.64,observed,hectares,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2018,V2 CSV; council_key/year_start join; column fesm_burned_ha,fire-extent-severity-mapping-results-2018-19.xlsx,,,299.64,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
kiama,2018,bushfire_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2018,V2 CSV; council_key/year_start join; column bushfire_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
kiama,2018,flood_declared,0.0,recorded_no_listed_event,binary listed declaration,/Users/ray/Research/AUSSEF/Experiment 2/data/disaster_exposure_v2/NSW_Disaster_Exposure_V2_candidate.csv,,2018,V2 CSV; council_key/year_start join; column flood_declared,NSW Data Panel.csv; underlying V1 evidence,,,0.0,"harmonised V2 value, not a new raw workbook transcription",Mapped/declaration scope only; no physical flood zero certified
kiama,2019,actual_maintenance_aud,5671000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,2019,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2019-2020.xlsx,Councils,65,5671000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2019,required_maintenance_aud,5671000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,2019,V2 CSV; council_key/year_start join; column required_maintenance_aud,time-series-data-2019-2020.xlsx,Councils,65,5671000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2019,maintenance_ratio_pct,100.0,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,2019,V2 CSV; council_key/year_start join; column maintenance_ratio_pct,time-series-data-2019-2020.xlsx,Councils,65,100.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
kiama,2019,pre_cash_cover_months,12.7,observed,months,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column cash_cover_months,time-series-data-2018-2019.xlsx,2018_19_Councils,65,12.7,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2019,pre_operating_ratio_pct,-0.3,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column operating_ratio_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,65,-0.3,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2019,pre_current_ratio,1.9,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column current_ratio,time-series-data-2018-2019.xlsx,2018_19_Councils,65,1.9,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2019,pre_own_source_pct,65.9,observed,percentage points,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column own_source_pct,time-series-data-2018-2019.xlsx,2018_19_Councils,65,65.9,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2019,pre_debt_service_cover,6.8,observed,multiple,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column debt_service_cover,time-series-data-2018-2019.xlsx,2018_19_Councils,65,6.8,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2019,pre_population,23006.0,observed,persons,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column population,time-series-data-2018-2019.xlsx,2018_19_Councils,65,23006.0,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2019,pre_road_km,268.08000000000004,observed,km,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column road_km,time-series-data-2018-2019.xlsx,2018_19_Councils,65,268.08000000000004,"harmonised V2 value, not a new raw workbook transcription",prior economic state; no post-disaster controls
kiama,2019,pre_actual_maintenance_aud,5535000.0,observed,AUD,/Users/ray/Research/AUSSEF/Experiment 2/data/fiscal_panel_v2/NSW_Fiscal_Panel_V2_candidate.csv,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2018-2019.xlsx,2018,V2 CSV; council_key/year_start join; column actual_maintenance_aud,time-series-data-2018-2019.xlsx,2018_19_Councils,65,5535000.0,"harmonised V2 value, not a new raw workbook transcription",council-estimated aggregate; not routine budget
