Location_Name,Location_Type,Location_code,STATE,event_name,agrn,cat_A,cat_B,cat_C,cat_D,highest_drfa_category_group,AGDRP,DRA,hazard_type,disaster_start_date
Walgett,LGA,17900,New South Wales,AGRN 1052 - NSW Bushfires (6 March 2023),1052,1,1,0,0,A/B,0,0,Bushfire,2023-03-06
Walgett,LGA,17900,New South Wales,AGRN 1081 - North Western NSW Bushfires (14 November 2023 onwards),1081,1,1,0,0,A/B,0,0,Bushfire,2023-11-14
Walgett,LGA,17900,New South Wales,AGRN 1157 - Walgett NSW Storm (17 November 2024 onwards),1157,1,1,0,0,A/B,0,0,Storm,2024-11-17
Walgett,LGA,17900,New South Wales,AGRN 1182 - NSW Gilgandra and Walgett Storms (from 25 November 2024),1182,0,1,0,0,A/B,0,0,Storm,2024-11-25
Walgett,LGA,17900,New South Wales,AGRN 1206 - NSW Walgett and Coonamble Bushfire (28 January -12 February 2025),1206,0,1,0,0,A/B,0,0,Bushfire,2025-01-28
Walgett,LGA,17900,New South Wales,AGRN 1211 - Far West NSW Flooding (from 22 March 2025),1211,1,1,0,0,A/B,0,0,Flood,2025-03-22
Warren,LGA,17950,New South Wales,AGRN 949 - NSW Storms (2 December 2020 onwards),949,1,1,0,0,A/B,0,0,Storm,2020-12-02
Warren,LGA,17950,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,0,0,Flood,2021-03-10
Warren,LGA,17950,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Warren,LGA,17950,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27
Warren,LGA,17950,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Warren,LGA,17950,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Warren,LGA,17950,New South Wales,AGRN 1052 - NSW Bushfires (6 March 2023),1052,1,1,0,0,A/B,0,0,Bushfire,2023-03-06
Warren,LGA,17950,New South Wales,AGRN 1247 - NSW Severe Weather Event (from 26 November 2025),1247,1,1,0,0,A/B,0,0,Storm,2025-11-26
Warrumbungle,LGA,18020,New South Wales,NSW - Western NSW Storms and Floods (10-12 April 2020),918,1,1,0,0,A/B,0,0,"Flood, Storm",2020-04-10
Warrumbungle,LGA,18020,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Warrumbungle,LGA,18020,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Warrumbungle,LGA,18020,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Warrumbungle,LGA,18020,New South Wales,AGRN 1203 - NSW Warrumbungle and Narrabri Bushfire (26 February -13 March 2025),1203,0,1,0,0,A/B,0,0,Storm,2025-02-26
Warrumbungle,LGA,18020,New South Wales,AGRN 1230 - NSW Dubbo and Warrumbungle Bushfire (from 27 November 2025),1230,1,1,0,0,A/B,0,0,Bushfire,2025-11-27
Waverley,LGA,18050,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Waverley,LGA,18050,New South Wales,AGRN 1240 - Bondi NSW Terrorist Attack 14 December 2025,1240,1,1,1,1,C/D,0,0,,2025-12-14
Weddin,LGA,18100,New South Wales,AGRN 945 - NSW Storms (28 November 2020 onwards),945,1,1,0,0,A/B,0,0,Storm,2020-11-28
Weddin,LGA,18100,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Weddin,LGA,18100,New South Wales,AGRN 1001 - NSW - Southern NSW Storm and Floods (5 January 2022 onwards),1001,1,1,0,1,C/D,0,0,Flood,2022-01-05
Weddin,LGA,18100,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Weddin,LGA,18100,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14
Wentworth,LGA,18200,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Wentworth,LGA,18200,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,1,1,Flood,2022-09-14
Wentworth,LGA,18200,New South Wales,AGRN 1278 - Far West NSW Severe Weather Event (from 7 February - 13 March 2026),1278,0,1,0,0,A/B,0,0,Storm,2026-02-07
Willoughby,LGA,18250,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,0,0,Flood,2022-02-22
Wingecarribee,LGA,18350,New South Wales,Sydney and Southern Highlands Storms (5 September 2019 onwards),881,1,1,0,0,A/B,0,0,Storm,2019-09-05
Wingecarribee,LGA,18350,New South Wales,AGRN 923 - NSW Storms and Floods (5 August 2020 onwards),923,1,1,0,0,A/B,0,0,Flood,2020-08-05
Wingecarribee,LGA,18350,New South Wales,AGRN 945 - NSW Storms (28 November 2020 onwards),945,1,1,0,0,A/B,0,0,Storm,2020-11-28
Wingecarribee,LGA,18350,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Wingecarribee,LGA,18350,New South Wales,AGRN 970 - Southern NSW Storms and Floods (5 May 2021 onwards),970,1,1,0,0,A/B,0,0,Storm,2021-05-05
Wingecarribee,LGA,18350,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Wingecarribee,LGA,18350,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27
Wingecarribee,LGA,18350,New South Wales,AGRN 1027 - Wingecarribee Severe Storm (19 April 2022),1027,1,1,0,0,A/B,0,0,Storm,2022-04-19
Wingecarribee,LGA,18350,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,0,A/B,0,1,Flood,2022-09-14
Wingecarribee,LGA,18350,New South Wales,AGRN 1119 - NSW East Coast Flooding (from 1 April 2024 onwards),1119,1,1,0,0,A/B,0,0,Flood,2024-04-01
Wingecarribee,LGA,18350,New South Wales,AGRN 1129 - NSW Severe Weather (4 June 2024 onwards),1129,1,1,0,0,A/B,0,0,Flood,2024-06-04
Wingecarribee,LGA,18350,New South Wales,AGRN 1155 - Wingecarribee NSW Storm (28 August 2024 onwards),1155,0,1,0,0,A/B,0,0,Storm,2024-08-28
Wingecarribee,LGA,18350,New South Wales,AGRN 1170 - NSW Severe Weather and Storms from 15 January 2025,1170,1,1,0,0,A/B,0,0,Storm,2025-01-15
Wingecarribee,LGA,18350,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,1,1,1,1,C/D,0,0,Storm,2025-05-18
Wingecarribee,LGA,18350,New South Wales,AGRN 1217 - NSW South Coast Severe Weather (from 30 June 2025),1217,0,1,0,0,A/B,0,0,Storm,2025-06-30
Wollondilly,LGA,18400,New South Wales,AGRN 960 - NSW Storms and Floods (10 March 2021 onwards),960,1,1,1,1,C/D,1,1,Flood,2021-03-10
Wollondilly,LGA,18400,New South Wales,AGRN 982 - Severe Weather Event Accross NSW (23 October 2021 onwards),982,1,1,0,0,A/B,0,0,Storm,2021-10-23
Wollondilly,LGA,18400,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Wollondilly,LGA,18400,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27
Wollondilly,LGA,18400,New South Wales,AGRN 1119 - NSW East Coast Flooding (from 1 April 2024 onwards),1119,1,1,0,0,A/B,0,0,Flood,2024-04-01
Wollondilly,LGA,18400,New South Wales,AGRN 1212- NSW East Coast Severe Weather (from 18 May 2025),1212,1,1,1,1,C/D,0,0,Storm,2025-05-18
Wollondilly,LGA,18400,New South Wales,AGRN 1238 - Wollondilly and Camden NSW Severe Weather Event (19 - 23 August 2025),1238,0,1,0,0,A/B,0,0,Storm,2025-08-19
Wollongong,LGA,18450,New South Wales,AGRN 923 - NSW Storms and Floods (5 August 2020 onwards),923,1,1,0,0,A/B,0,0,Flood,2020-08-05
Wollongong,LGA,18450,New South Wales,AGRN 1012 - NSW Severe Weather and Flooding (22 February 2022 onwards),1012,1,1,1,1,C/D,1,1,Flood,2022-02-22
Wollongong,LGA,18450,New South Wales,AGRN 1025 - NSW Severe Weather and Flooding (27 June 2022 onwards),1025,1,1,0,1,C/D,1,1,Flood,2022-06-27
Wollongong,LGA,18450,New South Wales,AGRN 1049 - NSW Severe Storms (9 February 2023),1049,1,1,0,0,A/B,0,0,Storm,2023-02-09
Wollongong,LGA,18450,New South Wales,AGRN 1119 - NSW East Coast Flooding (from 1 April 2024 onwards),1119,1,1,0,0,A/B,0,0,Flood,2024-04-01
Wollongong,LGA,18450,New South Wales,AGRN 1129 - NSW Severe Weather (4 June 2024 onwards),1129,1,1,0,0,A/B,0,0,Flood,2024-06-04
Yass Valley,LGA,18710,New South Wales,AGRN 923 - NSW Storms and Floods (5 August 2020 onwards),923,1,1,0,0,A/B,0,0,Flood,2020-08-05
Yass Valley,LGA,18710,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,0,Flood,2021-11-09
Yass Valley,LGA,18710,New South Wales,AGRN 1030 - Southern and Central West Flooding (4 August 2022 onwards),1030,1,1,0,1,C/D,0,0,Flood,2022-08-04
Yass Valley,LGA,18710,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Yass Valley,LGA,18710,New South Wales,AGRN 1066 - Upper Lachlan and Yass Valley Bushfires (11 February 2023 onwards),1066,0,1,0,0,A/B,0,0,Bushfire,2023-02-11
Yass Valley,LGA,18710,New South Wales,AGRN 1119 - NSW East Coast Flooding (from 1 April 2024 onwards),1119,1,1,0,0,A/B,0,0,Flood,2024-04-01
Yass Valley,LGA,18710,New South Wales,AGRN 1190 - Yass Valley NSW Bushfire (27 December 2024 - 7 January 2025),1190,0,1,0,0,A/B,0,0,Bushfire,2024-12-27
Unincorporated NSW,LGA,19399,New South Wales,AGRN 987 - NSW Severe Weather and Flooding from 9 November 2021 onwards,987,1,1,0,1,C/D,0,1,Flood,2021-11-09
Unincorporated NSW,LGA,19399,New South Wales,AGRN 1034 - NSW Flooding (14 September 2022 onwards),1034,1,1,0,1,C/D,0,1,Flood,2022-09-14
Unincorporated NSW,LGA,19399,New South Wales,AGRN 1149 - Far West Region Storm (17 October 2024 onwards),1149,1,1,0,0,A/B,0,1,Storm,2024-10-17
Unincorporated NSW,LGA,19399,New South Wales,AGRN 1198 - Tropical Cyclone Alfred Severe Weather (from 3 March 2025),1198,1,1,1,1,C/D,0,1,Cyclone,2025-03-03
Unincorporated NSW,LGA,19399,New South Wales,AGRN 1211 - Far West NSW Flooding (from 22 March 2025),1211,1,1,0,0,A/B,0,0,Flood,2025-03-22
Unincorporated NSW,LGA,19399,New South Wales,AGRN 1277 - Far West Unincorporated Area NSW Severe Weather Event (from 21 - 22 December 2025),1277,0,1,0,0,A/B,0,0,Storm,2025-12-21
Unincorporated NSW,LGA,19399,New South Wales,AGRN 1278 - Far West NSW Severe Weather Event (from 7 February - 13 March 2026),1278,0,1,0,0,A/B,0,0,Storm,2026-02-07
Alpine,LGA,20110,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Alpine,LGA,20110,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Alpine,LGA,20110,Victoria,AGRN 1218 - Victorian Storms (commencing 29 August 2025),1218,0,1,0,0,A/B,0,0,Storm,2025-08-29
Alpine,LGA,20110,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,1,1,1,1,C/D,0,0,Bushfire,2026-01-07
Barkers Creek,SAL,20141,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,0,0,0,0,unknown,1,0,Bushfire,2026-01-07
Ararat,LGA,20260,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Ararat,LGA,20260,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Ararat,LGA,20260,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Ararat,LGA,20260,Victoria,AGRN 1166 - Western Victoria Bushfires (commencing 16 December 2024),1166,1,1,1,1,C/D,0,1,Bushfire,2024-12-16
Ararat,LGA,20260,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,1,1,1,1,C/D,0,0,Bushfire,2026-01-07
Ballarat,LGA,20570,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Ballarat,LGA,20570,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Ballarat,LGA,20570,Victoria,AGRN 995 - VIC - Central West Victorian Storms (5 January 2022),995,1,1,0,0,A/B,0,0,Storm,2022-01-05
Ballarat,LGA,20570,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Ballarat,LGA,20570,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Ballarat,LGA,20570,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Banyule,LGA,20660,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,1,C/D,0,0,Storm,2021-10-29
Banyule,LGA,20660,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Dadswells Bridge,SAL,20699,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,0,0,0,0,unknown,1,0,"Bushfire, Storm",2024-02-13
Bass Coast,LGA,20740,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,1,1,Flood,2021-06-09
Bass Coast,LGA,20740,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,1,C/D,0,0,Storm,2021-10-29
Bass Coast,LGA,20740,Victoria,AGRN 1029 - South-East Victorian Storms (Commencing 13 August 2022),1029,0,1,0,0,A/B,0,0,Storm,2022-08-13
Bass Coast,LGA,20740,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Bass Coast,LGA,20740,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Bass Coast,LGA,20740,Victoria,AGRN 1169 - Bass Coast Bushfires (commencing 19 December 2024),1169,1,1,0,0,A/B,0,0,Bushfire,2024-12-19
Baw Baw,LGA,20830,Victoria,AGRN 939 - Victoria Floods and Storms (7 October 2020 onwards),939,1,1,0,0,A/B,0,0,Storm,2020-10-07
Baw Baw,LGA,20830,Victoria,AGRN 942 - Central-East Victoria Storms (commencing 15 November 2020),942,1,1,0,0,A/B,0,0,Storm,2020-11-15
Baw Baw,LGA,20830,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,1,1,Flood,2021-06-09
Baw Baw,LGA,20830,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Baw Baw,LGA,20830,Victoria,AGRN 985 - South East Victorian Storms (30 September 2021),985,1,1,0,0,A/B,0,0,Storm,2021-09-30
Baw Baw,LGA,20830,Victoria,AGRN 988 - VIC - East Victorian Storms (commencing 12 November 2021,988,1,1,0,0,A/B,0,0,Storm,2021-11-12
Baw Baw,LGA,20830,Victoria,AGRN 991 - VIC - South East Victorian Storms (commencing 15 October 2021),991,0,1,0,0,A/B,0,0,Storm,2021-10-15
Baw Baw,LGA,20830,Victoria,AGRN 997 - VIC - Baw Baw Storms (2 December 2021),997,0,1,0,0,A/B,0,0,Storm,2021-12-02
Baw Baw,LGA,20830,Victoria,AGRN 1029 - South-East Victorian Storms (Commencing 13 August 2022),1029,1,1,0,0,A/B,0,0,Storm,2022-08-13
Baw Baw,LGA,20830,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Baw Baw,LGA,20830,Victoria,AGRN 1069 - Victorian Storms (commencing 8 September 2023),1069,0,1,0,0,A/B,0,0,Storm,2023-09-08
Baw Baw,LGA,20830,Victoria,AGRN 1072 - East Victorian Floods (commencing 3 October 2023),1072,1,1,0,0,A/B,0,0,Flood,2023-10-03
Baw Baw,LGA,20830,Victoria,AGRN 1073 - East Victorian Fires (commencing 29 September 2023),1073,1,1,0,0,A/B,0,0,Bushfire,2023-09-29
Baw Baw,LGA,20830,Victoria,AGRN 1087 - Victorian Floods and Storms (commencing 28 November 2023),1087,0,1,0,0,A/B,0,0,Storm,2023-11-28
Baw Baw,LGA,20830,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Baw Baw,LGA,20830,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Baw Baw,LGA,20830,Victoria,AGRN 1142 - Eastern Victoria Storms and Floods (commencing 15 July 2024),1142,0,1,0,0,A/B,0,0,Storm,2024-07-15
Baw Baw,LGA,20830,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Baw Baw,LGA,20830,Victoria,AGRN 1218 - Victorian Storms (commencing 29 August 2025),1218,0,1,0,0,A/B,0,0,Storm,2025-08-29
Baw Baw,LGA,20830,Victoria,AGRN 1233 - South-East Victorian Storms (commencing 26 November 2025),1233,0,1,0,0,A/B,0,0,Storm,2025-11-26
Baw Baw,LGA,20830,Victoria,AGRN 1256 - Victorian Storms (commencing 7 January 2026),1256,1,1,0,0,A/B,0,0,Storm,2026-01-07
Bayside (Vic.),LGA,20910,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Bayside (Vic.),LGA,20910,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Benalla,LGA,21010,Victoria,AGRN 1007 - VIC - Victorian Floods and Storms (commencing 26 January 2022),1007,1,1,0,0,A/B,0,0,Flood,2022-01-26
Benalla,LGA,21010,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,1,1,Flood,2022-10-06
Benalla,LGA,21010,Victoria,AGRN 1058 - Benalla Tornado (commencing 14 January 2023),1058,1,1,0,0,A/B,0,0,Tornado,2023-01-14
Benalla,LGA,21010,Victoria,AGRN 1063 - North Victorian Storms (commencing 07 June 2023),1063,0,1,0,0,A/B,0,0,Storm,2023-06-07
Benalla,LGA,21010,Victoria,AGRN 1072 - East Victorian Floods (commencing 3 October 2023),1072,1,1,0,0,A/B,0,0,Flood,2023-10-03
Benalla,LGA,21010,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Benalla,LGA,21010,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Benalla,LGA,21010,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,1,1,1,1,C/D,0,0,Bushfire,2026-01-07
Benalla,LGA,21010,Victoria,AGRN 1257 - Goomalibee Fires (commencing 18 December 2025),1257,1,1,0,0,A/B,0,0,Bushfire,2025-12-18
Boroondara,LGA,21110,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Boroondara,LGA,21110,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Boroondara,LGA,21110,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,1,1,Flood,2022-10-06
Harcourt,SAL,21137,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,0,0,0,0,unknown,1,0,Bushfire,2026-01-07
Harcourt North,SAL,21138,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,0,0,0,0,unknown,1,0,Bushfire,2026-01-07
Brimbank,LGA,21180,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,0,A/B,0,0,Storm,2021-10-29
Brimbank,LGA,21180,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,1,1,Flood,2022-10-06
Buloke,LGA,21270,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Buloke,LGA,21270,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Buloke,LGA,21270,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Buloke,LGA,21270,Victoria,AGRN 1259 - Charlton - Jeffcott fires (commencing 18 December 2025),1259,1,1,0,0,A/B,0,0,Bushfire,2025-12-18
Buloke,LGA,21270,Victoria,AGRN 1270 - North-West Victorian Storms (commencing 24 February 2026),1270,1,1,0,0,A/B,0,0,Flood,2026-02-24
Campaspe,LGA,21370,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Campaspe,LGA,21370,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,1,1,Flood,2022-10-06
Campaspe,LGA,21370,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Campaspe,LGA,21370,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Campaspe,LGA,21370,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,1,1,1,1,C/D,0,0,Bushfire,2026-01-07
Campaspe,LGA,21370,Victoria,AGRN 1270 - North-West Victorian Storms (commencing 24 February 2026),1270,1,1,0,0,A/B,0,0,Flood,2026-02-24
Cardinia,LGA,21450,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,1,1,Flood,2021-06-09
Cardinia,LGA,21450,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,1,C/D,0,0,Storm,2021-10-29
Cardinia,LGA,21450,Victoria,AGRN 1037 - Victorian Floods (commencing 6 October 2022),1037,1,1,1,1,C/D,0,1,Flood,2022-10-06
Cardinia,LGA,21450,Victoria,AGRN 1096 - Victorian Floods and Storms commencing 24 December 2023,1096,1,1,0,1,C/D,0,0,Storm,2023-12-24
Cardinia,LGA,21450,Victoria,AGRN 1108 - Victorian Bushfires and Storms (commencing 13 February 2024),1108,1,1,0,1,C/D,0,0,"Bushfire, Storm",2024-02-13
Cardinia,LGA,21450,Victoria,AGRN 1147 - Victorian Storms (commencing 25 August 2024),1147,1,1,0,0,A/B,0,0,Storm,2024-08-25
Cardinia,LGA,21450,Victoria,AGRN 1188 - East Victoria Storms (commencing 7 February 2025),1188,1,1,0,0,A/B,0,0,Storm,2025-02-07
Cardinia,LGA,21450,Victoria,AGRN 1219 - Central Victoria Storms (commencing 15 September 2025),1219,0,1,0,0,A/B,0,0,Storm,2025-09-15
Longwood (Vic.),SAL,21540,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,0,0,0,0,unknown,1,0,Bushfire,2026-01-07
Longwood East,SAL,21541,Victoria,AGRN 1242 - Victorian Bushfires (commencing 7 January 2026),1242,0,0,0,0,unknown,1,0,Bushfire,2026-01-07
Casey,LGA,21610,Victoria,AGRN 969 - Victorian Storms and Floods (commencing 9 June 2021),969,1,1,0,1,C/D,0,0,Flood,2021-06-09
Casey,LGA,21610,Victoria,AGRN 983 - Victoria Storms (29 October 2021),983,1,1,0,1,C/D,0,0,Storm,2021-10-29
