council_key,council_name,event_year,fesm_burned_ha__event,bushfire_declared__event,flood_declared__event,fesm_status__event,fesm_min_fire_size_ha_exclusive__event,fesm_sensor__event,bushfire_declaration_status__event,flood_declaration_status__event,year_start__prior,operating_ratio_pct__prior,cash_cover_months__prior,current_ratio__prior,own_source_pct__prior,debt_service_cover__prior,maintenance_ratio_pct__prior,population__prior,road_km__prior,reporting_months__prior,cash_definition_status__prior,maintenance_conflict__prior,operating_definition_regime__prior,year_start__future,operating_ratio_pct__future,cash_cover_months__future,maintenance_ratio_pct__future,reporting_months__future,maintenance_conflict__future,operating_definition_regime__future,prior_year,target_year
cowra,Cowra,2016,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat 8,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2015.0,4.45,9.22,2.53,76.93,3.83,95.0261461753618,12476.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,8.14,10.6,108.84655837326166,12.0,False,Pre-AASB15/1058,2015,2017
cowra,Cowra,2017,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2016.0,11.16,8.9314,3.9557,71.31,4.805400000000001,105.35546139359698,12673.0,1266.4699999999998,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,5.3,11.59,102.67414276471855,12.0,False,Pre-AASB15/1058,2016,2018
cowra,Cowra,2018,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2017.0,8.14,10.6,4.07,77.73,4.13,108.84655837326166,12694.0,1267.86,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,3.01,11.97,100.16398819285013,12.0,False,AASB15/1058 and lease regime,2017,2019
cowra,Cowra,2019,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2018.0,5.3,11.59,4.19,76.89,4.05,102.67414276471855,12767.0,1270.5299999999995,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,0.77,11.08,95.90398365679263,12.0,False,AASB15/1058 and lease regime,2018,2020
cowra,Cowra,2020,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2019.0,3.01,11.97,4.21,72.72,4.06,100.16398819285013,12743.0,1270.29,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,6.5,13.652,95.0675550620026,12.0,False,AASB15/1058 and lease regime,2019,2021
cowra,Cowra,2021,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,0.77,11.08,4.33,57.36,3.61,95.90398365679263,12730.0,1270.27,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,4.51,12.2345,109.27533583112492,12.0,False,AASB15/1058 and lease regime,2020,2022
cowra,Cowra,2022,574.74,1.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2021.0,6.5,13.652,4.1572,57.74,4.6322,95.0675550620026,12753.0,1270.27,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,7.31,11.7596,109.109714986209,12.0,False,AASB15/1058 and lease regime,2021,2023
cowra,Cowra,2023,112.48,0.0,0.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2022.0,4.51,12.2345,5.5145,64.06,4.8881,109.27533583112492,12705.0,1273.05,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,98.77055251073917,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
cowra,Cowra,2024,,0.0,0.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2023.0,7.31,11.7596,4.4582,58.31000000000001,6.1253,109.109714986209,12680.0,1273.3,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
dungog,Dungog,2012,536.3251793717318,0.0,1.0,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,no_listed_event_in_complete_published_list_not_physical_zero,observed_positive_in_complete_published_list,,,,,,,,,,,,,,2013.0,-10.23,7.6049,50.15828350334154,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
dungog,Dungog,2013,115.67304425852733,1.0,,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,observed_positive_partial_inventory_count_lower_bound,unknown_incomplete_inventory_no_positive_record,2012.0,-0.05,,5.1145,39.66,10.1706,110.50632911392404,8696.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,-28.79,9.9019,49.50547509713882,12.0,False,Pre-AASB15/1058,2012,2014
dungog,Dungog,2014,987.5751111373444,,1.0,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2013.0,-10.23,7.6049,5.8671,55.74,3.3703,50.15828350334154,8884.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,-10.07,9.38,59.91966468739085,12.0,False,Pre-AASB15/1058,2013,2015
dungog,Dungog,2015,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2014.0,-28.79,9.9019,4.7679,36.0,9.1912,49.50547509713882,9108.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2016.0,-17.51,8.305900000000001,72.33050847457628,12.0,False,Pre-AASB15/1058,2014,2016
dungog,Dungog,2016,1109.9881812939964,1.0,,observed_positive_mapped_burn_within_source_scope,100.0,Landsat 8,observed_positive_partial_inventory_count_lower_bound,unknown_incomplete_inventory_no_positive_record,2015.0,-10.07,9.38,5.43,40.57,14.62,59.91966468739085,9195.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,-21.84,10.19,74.7489539748954,12.0,False,Pre-AASB15/1058,2015,2017
dungog,Dungog,2017,1202.52,1.0,1.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2016.0,-17.51,8.305900000000001,8.2407,40.49,11.5318,72.33050847457628,9114.0,725.1600000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,-19.6,18.09,71.19246861924687,12.0,False,Pre-AASB15/1058,2016,2018
dungog,Dungog,2018,70.13,0.0,1.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2017.0,-21.84,10.19,8.39,42.28,12.02,74.7489539748954,9188.0,726.9300000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,-13.55,19.27,75.59766763848397,12.0,False,AASB15/1058 and lease regime,2017,2019
dungog,Dungog,2019,9472.56,1.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2018.0,-19.6,18.09,4.97,47.82,11.47,71.19246861924687,9346.0,728.1600000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,-13.91,17.45,73.08953341740227,12.0,False,AASB15/1058 and lease regime,2018,2020
dungog,Dungog,2020,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2019.0,-13.55,19.27,6.52,47.93,8.33,75.59766763848397,9423.0,728.1600000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,-23.44,15.0435,72.18771566597654,12.0,False,AASB15/1058 and lease regime,2019,2021
dungog,Dungog,2021,218.55,0.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,-13.91,17.45,4.24,42.74,7.08,73.08953341740227,9664.0,728.1600000000001,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,-25.16,11.329,80.39900249376558,12.0,False,AASB15/1058 and lease regime,2020,2022
dungog,Dungog,2022,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2021.0,-23.44,15.0435,2.245,37.6,2.6009,72.18771566597654,9525.0,730.76,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,-25.82,17.6194,58.43793584379358,12.0,False,AASB15/1058 and lease regime,2021,2023
dungog,Dungog,2023,1304.81,1.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2022.0,-25.16,11.329,2.0613,31.99,2.1631,80.39900249376558,9722.0,730.76,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,30.22421524663677,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
dungog,Dungog,2024,,0.0,1.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2023.0,-25.82,17.6194,2.3805,37.69,1.9942,58.43793584379358,9905.0,753.56,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
eurobodalla,Eurobodalla,2012,0.0,1.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,observed_positive_in_complete_published_list,no_listed_event_in_complete_published_list_not_physical_zero,,,,,,,,,,,,,,2013.0,-0.3,10.5743,58.3506778421556,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
eurobodalla,Eurobodalla,2013,348.36625673822005,1.0,,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,observed_positive_partial_inventory_count_lower_bound,unknown_incomplete_inventory_no_positive_record,2012.0,-4.82,,2.1503,72.81,3.0715,,37048.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,True,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,4.69,12.2396,100.0,12.0,False,Pre-AASB15/1058,2012,2014
eurobodalla,Eurobodalla,2014,0.0,,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2013.0,-0.3,10.5743,2.8512,78.97,1.7469,58.3506778421556,37234.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,9.14,13.08,100.0,12.0,False,Pre-AASB15/1058,2013,2015
eurobodalla,Eurobodalla,2015,246.7546043232378,,1.0,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2014.0,4.69,12.2396,3.0896,77.47,2.1978,100.0,37643.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2016.0,9.7,14.6676,100.0,12.0,False,Pre-AASB15/1058,2014,2016
eurobodalla,Eurobodalla,2016,616.1504642720117,,,observed_positive_mapped_burn_within_source_scope,100.0,Landsat 8,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2015.0,9.14,13.08,1.87,72.1,2.92,100.0,37882.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,5.79,14.77,100.0,12.0,False,Pre-AASB15/1058,2015,2017
eurobodalla,Eurobodalla,2017,585.11,0.0,0.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2016.0,9.7,14.6676,2.3812,71.32,3.4344,100.0,37968.0,1008.1,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,3.43,14.07,100.0,12.0,False,Pre-AASB15/1058,2016,2018
eurobodalla,Eurobodalla,2018,616.8,1.0,0.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,no_listed_event_onset_not_physical_zero,2017.0,5.79,14.77,2.51,74.52,3.34,100.0,38083.0,1010.01,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,8.51,16.78,98.65562403697996,12.0,False,AASB15/1058 and lease regime,2017,2019
eurobodalla,Eurobodalla,2019,262886.05,1.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2018.0,3.43,14.07,1.96,68.91,3.37,100.0,38288.0,1014.498,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,-1.28,17.85,97.01586130579122,12.0,False,AASB15/1058 and lease regime,2018,2020
eurobodalla,Eurobodalla,2020,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2019.0,8.51,16.78,3.47,71.47,4.52,98.65562403697996,38473.0,1018.63,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,6.14,16.1836,96.50718048639676,12.0,False,AASB15/1058 and lease regime,2019,2021
eurobodalla,Eurobodalla,2021,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,-1.28,17.85,2.43,59.52,4.64,97.01586130579122,38952.0,1018.67,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,5.12,17.6921,93.86268548896848,12.0,False,AASB15/1058 and lease regime,2020,2022
eurobodalla,Eurobodalla,2022,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2021.0,6.14,16.1836,3.6345,56.14,3.9937,96.50718048639676,40453.0,1019.252,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,-3.46,15.869,92.26347447331771,12.0,False,AASB15/1058 and lease regime,2021,2023
eurobodalla,Eurobodalla,2023,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2022.0,5.12,17.6921,2.9413,55.33,5.0313,93.86268548896848,40755.0,1020.93,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,90.6990898276482,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
eurobodalla,Eurobodalla,2024,,0.0,0.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2023.0,-3.46,15.869,2.9137,58.489999999999995,3.7341,92.26347447331771,41142.0,1023.71,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
fairfield,Fairfield,2012,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,no_listed_event_in_complete_published_list_not_physical_zero,no_listed_event_in_complete_published_list_not_physical_zero,,,,,,,,,,,,,,2013.0,-4.9399999999999995,1.4593,93.15532286212914,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
fairfield,Fairfield,2013,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2012.0,0.99,,2.3095,71.07,15.7111,86.46969119329013,198335.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,2.75,1.8195,95.38188277087032,12.0,False,Pre-AASB15/1058,2012,2014
fairfield,Fairfield,2014,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2013.0,-4.9399999999999995,1.4593,2.2212,84.68,14.8599,93.15532286212914,201427.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,7.96,3.25,108.21484992101104,12.0,False,Pre-AASB15/1058,2013,2015
